형태소,품사,분류,카운트
ㅋ,KoreanParticle,2,10
ㅋ,KoreanParticle,4,2
ㅋ,KoreanParticle,5,2
ㅋ,KoreanParticle,6,1
ㅋ,KoreanParticle,8,3
ㅋ,KoreanParticle,9,4
ㅋ,KoreanParticle,10,11
ㅋㄱ,KoreanParticle,1,2
ㅋㄱㄱ,KoreanParticle,1,1
ㅋㅋ,KoreanParticle,1,65
ㅋㅋ,KoreanParticle,2,18
ㅋㅋ,KoreanParticle,4,5
ㅋㅋ,KoreanParticle,5,1
ㅋㅋ,KoreanParticle,6,20
ㅋㅋ,KoreanParticle,7,18
ㅋㅋ,KoreanParticle,8,15
ㅋㅋ,KoreanParticle,9,19
ㅋㅋ,KoreanParticle,10,19
ㅋㅋㄹㅇ,KoreanParticle,1,1
ㅋㅋㄹㅇ,KoreanParticle,4,1
ㅋㅋㅋ,KoreanParticle,1,37
ㅋㅋㅋ,KoreanParticle,2,13
ㅋㅋㅋ,KoreanParticle,3,1
ㅋㅋㅋ,KoreanParticle,4,3
ㅋㅋㅋ,KoreanParticle,5,3
ㅋㅋㅋ,KoreanParticle,6,8
ㅋㅋㅋ,KoreanParticle,7,1
ㅋㅋㅋ,KoreanParticle,8,4
ㅋㅋㅋ,KoreanParticle,9,6
ㅋㅋㅋ,KoreanParticle,10,8
ㅋㅋㅋㅋ,KoreanParticle,1,12
ㅋㅋㅋㅋ,KoreanParticle,2,5
ㅋㅋㅋㅋ,KoreanParticle,4,2
ㅋㅋㅋㅋ,KoreanParticle,6,1
ㅋㅋㅋㅋ,KoreanParticle,8,2
ㅋㅋㅋㅋ,KoreanParticle,9,1
ㅋㅋㅋㅋ,KoreanParticle,10,2
ㅌ,KoreanParticle,1,1
ㅍ,KoreanParticle,1,1
ㅎ,KoreanParticle,1,9
ㅎ,KoreanParticle,2,4
ㅎ,KoreanParticle,4,1
ㅎ,KoreanParticle,6,1
ㅎ,KoreanParticle,7,1
ㅎ,KoreanParticle,8,3
ㅎ,KoreanParticle,9,4
ㅎ,KoreanParticle,10,6
ㅎㄷㄷㄷ,KoreanParticle,2,1
ㅎㅎ,KoreanParticle,1,5
ㅎㅎ,KoreanParticle,3,2
ㅎㅎ,KoreanParticle,5,1
ㅎㅎ,KoreanParticle,6,3
ㅎㅎ,KoreanParticle,7,3
ㅎㅎ,KoreanParticle,8,12
ㅎㅎ,KoreanParticle,9,16
ㅎㅎ,KoreanParticle,10,14
ㅎㅎㅎ,KoreanParticle,1,7
ㅎㅎㅎ,KoreanParticle,2,1
ㅎㅎㅎ,KoreanParticle,3,1
ㅎㅎㅎ,KoreanParticle,4,1
ㅎㅎㅎ,KoreanParticle,5,1
ㅎㅎㅎ,KoreanParticle,6,1
ㅎㅎㅎ,KoreanParticle,8,7
ㅎㅎㅎ,KoreanParticle,9,1
ㅎㅎㅎ,KoreanParticle,10,2
ㅎㅎㅎㅎ,KoreanParticle,1,1
ㅎㅎㅎㅎ,KoreanParticle,8,2
ㅎㅎㅎㅎ,KoreanParticle,10,1
ㅎㅡㅎ,KoreanParticle,1,1
ㅏ,KoreanParticle,2,1
ㅏ,KoreanParticle,9,1
ㅏㅏㅏㅏ,KoreanParticle,1,1
ㅐ,KoreanParticle,1,4
ㅐ,KoreanParticle,2,1
ㅓ,KoreanParticle,1,2
ㅓㅠㅠㅏ,KoreanParticle,1,1
ㅓㅣㄱㅣ,KoreanParticle,1,1
ㅔ,KoreanParticle,2,1
ㅕㅗㅓㅓ,KoreanParticle,10,2
ㅗ,KoreanParticle,1,1
ㅛㄹㅅ,KoreanParticle,1,1
ㅜ,KoreanParticle,1,3
ㅜ,KoreanParticle,2,6
ㅜ,KoreanParticle,4,1
ㅜ,KoreanParticle,7,3
ㅜ,KoreanParticle,8,2
ㅜ,KoreanParticle,10,2
ㅜㄴㄷ,KoreanParticle,2,1
ㅜㅜ,KoreanParticle,1,11
ㅜㅜ,KoreanParticle,2,5
ㅜㅜ,KoreanParticle,4,1
ㅜㅜ,KoreanParticle,6,5
ㅜㅜ,KoreanParticle,8,6
ㅜㅜ,KoreanParticle,9,1
ㅜㅜ,KoreanParticle,10,10
ㅜㅜㅜ,KoreanParticle,1,2
ㅜㅜㅜ,KoreanParticle,6,1
ㅜㅜㅜ,KoreanParticle,8,1
ㅜㅠ,KoreanParticle,1,1
ㅜㅡㅜ,KoreanParticle,10,1
ㅠ,KoreanParticle,1,12
ㅠ,KoreanParticle,2,7
ㅠ,KoreanParticle,4,2
ㅠ,KoreanParticle,5,1
ㅠ,KoreanParticle,7,3
ㅠ,KoreanParticle,8,7
ㅠ,KoreanParticle,9,4
ㅠ,KoreanParticle,10,7
ㅠㅜ,KoreanParticle,10,1
ㅠㅠ,KoreanParticle,1,16
ㅠㅠ,KoreanParticle,2,11
ㅠㅠ,KoreanParticle,4,5
ㅠㅠ,KoreanParticle,5,1
ㅠㅠ,KoreanParticle,6,7
ㅠㅠ,KoreanParticle,7,3
ㅠㅠ,KoreanParticle,8,9
ㅠㅠ,KoreanParticle,9,8
ㅠㅠ,KoreanParticle,10,16
ㅠㅠㅍ,KoreanParticle,10,1
ㅠㅠㅜㅜ,KoreanParticle,6,1
ㅠㅠㅠ,KoreanParticle,1,1
ㅠㅠㅠ,KoreanParticle,2,3
ㅠㅠㅠ,KoreanParticle,6,1
ㅠㅠㅠ,KoreanParticle,7,2
ㅠㅠㅠ,KoreanParticle,9,1
ㅠㅠㅠ,KoreanParticle,10,5
ㅠㅠㅠㅠ,KoreanParticle,1,3
ㅠㅠㅠㅠ,KoreanParticle,10,2
ㅠㅡㅠ,KoreanParticle,1,1
ㅡ,KoreanParticle,1,3
ㅡ,KoreanParticle,2,4
ㅡ,KoreanParticle,10,1
ㅡㅅㄷ,KoreanParticle,2,1
ㅡㅡ,KoreanParticle,1,12
ㅡㅡ,KoreanParticle,2,3
ㅡㅡ,KoreanParticle,4,1
ㅡㅡ,KoreanParticle,5,1
ㅡㅡ,KoreanParticle,9,1
ㅣ,KoreanParticle,1,7
ㆍ,Foreign,2,1
ㆍ,Foreign,4,2
ㆍ,Foreign,6,3
ㆍ,Foreign,9,2
ㆍ,Foreign,10,5
光復香港,Foreign,1,1
勇,Foreign,1,1
孝,Foreign,1,2
忠,Foreign,1,1
時代革命,Foreign,1,1
氣,Foreign,1,1
眞,Foreign,1,1
花木,Foreign,8,1
가,Josa,1,462
가,Josa,2,155
가,Josa,3,32
가,Josa,4,77
가,Josa,5,36
가,Josa,6,79
가,Josa,7,23
가,Josa,8,70
가,Josa,9,43
가,Josa,10,115
가,Verb,1,12
가,Verb,2,4
가,Verb,3,1
가,Verb,4,1
가,Verb,5,3
가,Verb,6,2
가,Verb,7,3
가,Verb,8,5
가,Verb,9,3
가,Verb,10,5
가가,Noun,1,1
가게주인은,Verb,2,1
가고,Verb,1,7
가고,Verb,2,1
가고,Verb,4,1
가고,Verb,9,2
가고싶어졌습니다,Verb,10,1
가기,Noun,10,1
가까,Adjective,2,1
가까운거,Adjective,2,1
가까워서,Adjective,6,1
가까이,Noun,1,1
가까이,Noun,4,1
가깝긴,Adjective,6,1
가깝습니다,Adjective,5,1
가끔,Noun,2,1
가끔,Noun,9,1
가나다,Noun,2,1
가네용,Verb,10,1
가는,Verb,1,3
가는,Verb,2,1
가는,Verb,3,1
가는,Verb,4,1
가는,Verb,6,2
가는거지,Verb,10,1
가는게,Verb,3,1
가는게,Verb,10,1
가는구나,Verb,1,1
가는데,Verb,3,1
가는데,Verb,10,1
가는줄,Verb,1,2
가는줄,Verb,7,2
가는줄,Verb,8,2
가는줄,Verb,9,4
가는줄,Verb,10,12
가는지,Verb,10,1
가는지도,Verb,10,1
가능하게,Adjective,1,1
가능하게,Adjective,8,1
가능했고,Adjective,7,1
가능했을,Adjective,4,1
가능했음,Adjective,10,1
가다가,Noun,1,1
가더니,Verb,1,1
가던가,Verb,1,1
가던가,Verb,5,1
가던데,Verb,1,1
가득,Noun,1,1
가득하네여,Adjective,2,1
가득한,Adjective,1,1
가득한,Adjective,9,1
가득함,Adjective,1,1
가라,Noun,8,2
가라앉,Verb,8,1
가려지는,Verb,10,1
가로,Noun,1,2
가로막는,Verb,5,1
가르치셔서,Verb,6,1
가리에,Verb,1,1
가리키고,Verb,1,1
가릴,Verb,2,1
가면,Noun,1,2
가면,Noun,2,1
가문,Noun,2,1
가문,Noun,5,1
가문인거처럼,Verb,1,1
가물가물,Adverb,9,1
가미,Noun,2,1
가버렸네,Verb,1,1
가버렸는데,Verb,1,1
가버리고,Verb,4,1
가버리는구나,Verb,1,1
가볍게,Adjective,2,1
가볍게,Adjective,4,1
가볍게,Adjective,6,2
가볍게,Adjective,8,1
가볍게,Adjective,10,1
가보,Noun,1,1
가보고싶다,Verb,10,1
가보네,Verb,10,1
가보다,Verb,1,1
가본,Verb,1,1
가빠진,Verb,1,1
가사,Noun,2,1
가산,Noun,7,1
가서,Verb,1,10
가서,Verb,2,1
가서,Verb,6,2
가서,Verb,8,2
가서,Verb,10,2
가슴,Noun,1,1
가슴,Noun,6,1
가슴,Noun,9,2
가슴,Noun,10,1
가시대,Noun,1,1
가신다면,Verb,1,1
가안,Noun,2,1
가야겠네요,Verb,10,1
가요,Noun,1,3
가요,Noun,2,3
가요,Noun,9,2
가원,Noun,2,1
가의,Noun,7,1
가있는,Verb,1,1
가장,Noun,1,9
가장,Noun,2,7
가장,Noun,3,2
가장,Noun,4,2
가장,Noun,6,2
가장,Noun,7,1
가장,Noun,8,4
가장,Noun,9,2
가장,Noun,10,3
가져다,Verb,1,2
가져오던지,Verb,1,1
가져온,Verb,10,1
가졌을듯,Verb,6,1
가족,Noun,1,2
가족,Noun,4,2
가족,Noun,5,1
가족,Noun,6,1
가족,Noun,8,8
가족,Noun,9,6
가족,Noun,10,12
가족영화,Noun,1,2
가족영화,Noun,8,3
가족영화,Noun,9,2
가족영화,Noun,10,2
가지,Noun,1,3
가지,Noun,2,3
가지,Noun,4,1
가지,Noun,7,1
가지,Noun,8,1
가지,Noun,10,1
가진,Verb,1,3
가진,Verb,2,1
가진,Verb,3,1
가진,Verb,5,1
가진,Verb,9,1
가진,Verb,10,1
가질,Verb,8,1
가짜,Noun,1,3
가축,Noun,2,1
가치,Noun,1,8
가치,Noun,2,6
가치,Noun,6,2
가치,Noun,8,1
가치,Noun,9,1
가치,Noun,10,1
가치관,Noun,1,1
가치관,Noun,2,1
가하는,Verb,1,1
가한,Verb,1,1
각,Modifier,1,1
각,Modifier,2,1
각,Modifier,5,1
각,Noun,1,2
각,Noun,4,1
각각,Noun,7,1
각본,Noun,1,2
각본,Noun,2,2
각본,Noun,4,2
각본,Noun,8,1
각색,Noun,1,5
각색,Noun,2,4
각색,Noun,3,1
각색,Noun,4,5
각색,Noun,5,1
각색,Noun,6,1
각색,Noun,7,3
각색,Noun,9,1
각색,Noun,10,2
각성,Noun,1,2
각성,Noun,6,1
각인,Noun,1,1
각자,Noun,1,1
각종,Noun,1,1
간,Noun,1,3
간,Noun,2,1
간,Noun,3,1
간,Noun,9,1
간,Noun,10,1
간,Suffix,4,1
간,Suffix,6,1
간,Suffix,7,1
간,Suffix,9,1
간간히,Adverb,1,2
간것도,Verb,2,1
간다,Noun,1,7
간다,Noun,2,1
간다,Noun,6,1
간다,Noun,10,1
간단한,Adjective,9,1
간데,Verb,2,1
간만,Noun,1,1
간만,Noun,2,1
간만,Noun,6,2
간만,Noun,7,3
간만,Noun,8,3
간만,Noun,10,5
간섭,Noun,5,1
간의,Noun,3,1
간절합니다,Adjective,2,1
간지,Noun,6,1
간직,Noun,1,2
간첩,Noun,1,2
간첩,Noun,2,1
간판,Noun,1,1
간혹,Noun,6,1
갈,Verb,1,3
갈,Verb,2,2
갈,Verb,4,1
갈,Verb,8,1
갈,Verb,10,1
갈갈,Adverb,1,1
갈거,Verb,4,1
갈거,Verb,10,1
갈거면서,Verb,1,1
갈거에요,Verb,10,1
갈등,Noun,3,1
갈등,Noun,7,1
갈리긴,Verb,8,1
갈리냐,Verb,1,1
갈리는데,Verb,3,1
갈리는데,Verb,10,1
갈릴,Noun,1,1
갈릴,Noun,8,1
갈릴,Noun,10,1
갈림,Noun,1,1
갈망,Noun,1,2
갈수,Noun,8,1
갈수록,Noun,1,4
갈수록,Noun,2,2
갈수록,Noun,4,1
갈수록,Noun,5,1
갈수록,Noun,6,1
갈수록,Noun,10,1
갈아,Adverb,1,1
갈아엎어서,Verb,1,1
갈아엎었다,Verb,1,1
갈팡질팡,Noun,4,1
감,Noun,1,13
감,Noun,2,4
감,Noun,4,1
감,Noun,6,2
감,Noun,7,1
감,Noun,8,1
감,Noun,9,2
감,Noun,10,4
감금,Noun,1,1
감당,Noun,10,1
감도,Verb,1,1
감독,Noun,1,27
감독,Noun,2,13
감독,Noun,3,1
감독,Noun,5,2
감독,Noun,6,5
감독,Noun,9,1
감독,Noun,10,3
감독판,Noun,4,1
감동,Noun,1,36
감동,Noun,2,19
감동,Noun,3,1
감동,Noun,4,5
감동,Noun,5,1
감동,Noun,6,3
감동,Noun,7,4
감동,Noun,8,13
감동,Noun,9,17
감동,Noun,10,67
감사,Noun,1,4
감사,Noun,2,1
감사,Noun,7,1
감사하게,Verb,1,1
감사하고,Verb,2,1
감사하냐,Verb,2,1
감사하다고,Verb,1,1
감사합니다,Verb,6,1
감사합니다,Verb,10,2
감사해야,Verb,1,1
감상,Noun,1,152
감상,Noun,2,60
감상,Noun,3,8
감상,Noun,4,22
감상,Noun,5,7
감상,Noun,6,38
감상,Noun,7,7
감상,Noun,8,26
감상,Noun,9,6
감상,Noun,10,50
감성,Noun,1,5
감성,Noun,2,4
감성,Noun,3,2
감성,Noun,4,2
감성,Noun,8,3
감성,Noun,10,4
감수,Noun,10,1
감수성,Noun,6,1
감싸기용,Verb,1,1
감싸줘서,Verb,10,1
감안,Noun,1,2
감염,Noun,2,1
감으면서,Verb,1,1
감은,Verb,1,1
감자,Noun,10,1
감정,Noun,1,3
감정,Noun,2,2
감정,Noun,3,2
감정,Noun,6,1
감정,Noun,7,1
감정,Noun,8,1
감정,Noun,9,1
감정,Noun,10,3
감정이입,Noun,6,1
감정이입,Noun,7,1
감초,Noun,1,2
감출,Verb,10,1
감탄,Noun,2,1
감탄,Noun,9,2
감탄,Noun,10,1
감포,Noun,2,1
감하,Verb,1,1
감회,Noun,10,1
감흥,Noun,1,1
감흥,Noun,2,1
감흥,Noun,4,1
감히,Noun,1,2
감히,Noun,2,1
갑니다,Verb,1,3
갑니다,Verb,4,1
갑니다,Verb,7,1
갑니다,Verb,10,2
갑다,Verb,6,1
갑옷,Noun,1,1
갑옷,Noun,4,2
갑옷,Noun,6,1
갑자,Noun,2,1
갑자기,Noun,1,9
갑자기,Noun,2,8
갑자기,Noun,4,1
갑자기,Noun,6,3
갑자기,Noun,8,2
갑자기,Noun,9,2
갑자기,Noun,10,1
갑작스런,Adjective,1,1
갑작스런,Adjective,6,1
값,Noun,1,3
값,Noun,2,1
값,Noun,4,2
값,Noun,8,1
값,Noun,9,1
값,Noun,10,1
갓,Noun,2,1
갓파더,Noun,2,1
갔나,Verb,1,1
갔나요,Verb,1,1
갔냐,Verb,1,3
갔냐고,Verb,1,2
갔네,Verb,1,2
갔네,Verb,2,1
갔는데,Verb,1,4
갔는데,Verb,2,4
갔는데,Verb,4,1
갔는데,Verb,6,1
갔는데,Verb,8,2
갔는데,Verb,9,2
갔는데,Verb,10,1
갔는지,Verb,5,1
갔다는,Verb,1,1
갔던,Verb,10,1
갔습니다,Verb,8,1
갔습니다,Verb,9,1
갔어,Verb,1,2
갔어도,Verb,2,1
갔어요,Verb,2,1
갔었는데,Verb,5,1
갔으며,Verb,2,1
갔을듯,Verb,4,1
갔음,Verb,10,2
갔지,Verb,2,1
강,Noun,1,1
강,Noun,2,1
강,Noun,10,1
강경진압,Noun,1,1
강력,Noun,10,1
강력하게,Adjective,1,1
강렬한,Adjective,9,1
강박,Noun,6,1
강아지,Noun,1,1
강압,Noun,1,1
강요,Noun,1,1
강인한,Adjective,8,2
강정,Noun,1,1
강제,Noun,1,2
강제,Noun,2,2
강제,Noun,3,1
강조,Noun,1,3
강조,Noun,2,3
강조,Noun,4,2
강조,Noun,6,1
강조,Noun,8,1
강조,Noun,10,1
강추,Noun,9,1
강추,Noun,10,3
강하게,Adjective,1,1
강하게,Adjective,4,1
강하게,Adjective,10,1
강하다는걸,Adjective,8,1
강한,Adjective,1,1
강한,Adjective,8,1
강합니다,Adjective,3,1
강합니다,Adjective,8,1
강했음,Adjective,6,1
갖게,Verb,2,1
갖고,Verb,1,2
갖고,Verb,2,2
갖고,Verb,10,1
갖다,Verb,1,2
갖다,Verb,2,1
갖지말고,Verb,8,1
갖춘,Verb,1,1
갖춘,Verb,10,1
같,Adjective,1,1
같,Adjective,3,1
같,Adjective,6,1
같,Adjective,8,1
같,Adjective,9,1
같겠지,Adjective,1,1
같고,Adjective,1,2
같고,Adjective,2,3
같고,Adjective,4,2
같고,Adjective,8,1
같고,Adjective,10,1
같기도,Adjective,4,1
같나서요,Adjective,2,1
같내요,Adjective,8,1
같네,Adjective,1,1
같네요,Adjective,1,2
같네요,Adjective,2,2
같네요,Adjective,7,3
같네요,Adjective,8,5
같네요,Adjective,9,1
같네요,Adjective,10,1
같노,Adjective,1,1
같다,Adjective,1,6
같다,Adjective,2,1
같다,Adjective,4,3
같다,Adjective,5,1
같다,Adjective,6,1
같다,Adjective,8,4
같다,Adjective,9,3
같다,Adjective,10,9
같다가,Adjective,10,1
같다고,Adjective,1,1
같다는,Adjective,1,1
같다는,Adjective,7,1
같당,Adjective,8,1
같더라고요,Adjective,8,1
같던데,Adjective,4,1
같습니다,Adjective,1,1
같습니다,Adjective,2,3
같습니다,Adjective,4,2
같습니다,Adjective,6,1
같습니다,Adjective,7,1
같습니다,Adjective,8,1
같습니다,Adjective,9,3
같습니다,Adjective,10,5
같아,Adjective,1,1
같아,Adjective,3,1
같아,Adjective,4,1
같아,Adjective,6,1
같아,Adjective,8,1
같아,Adjective,10,2
같아서,Adjective,1,4
같아서,Adjective,4,1
같아서,Adjective,6,1
같아서,Adjective,8,1
같아요,Adjective,1,11
같아요,Adjective,2,1
같아요,Adjective,4,5
같아요,Adjective,6,4
같아요,Adjective,7,1
같아요,Adjective,8,9
같아요,Adjective,9,2
같아요,Adjective,10,12
같았다,Adjective,1,1
같았다,Adjective,6,1
같았다,Adjective,7,1
같았다,Adjective,10,1
같았어요,Adjective,1,2
같았어요,Adjective,2,2
같았음,Adjective,1,1
같았음,Adjective,2,1
같았음,Adjective,8,1
같았음,Adjective,10,1
같으면,Adjective,1,1
같으면서도,Adjective,1,1
같은,Adjective,1,43
같은,Adjective,2,12
같은,Adjective,4,2
같은,Adjective,5,3
같은,Adjective,6,3
같은,Adjective,7,1
같은,Adjective,8,5
같은,Adjective,9,1
같은,Adjective,10,6
같은거,Adjective,8,1
같은거에서,Adjective,9,1
같은건데,Adjective,2,1
같은데,Adjective,1,4
같은데,Adjective,2,2
같은데,Adjective,3,2
같은데,Adjective,5,3
같은데,Adjective,6,3
같은데,Adjective,7,1
같은데,Adjective,8,2
같은데,Adjective,10,2
같은데이건,Adjective,1,1
같을,Adjective,2,2
같을,Adjective,7,1
같음,Adjective,1,13
같음,Adjective,2,4
같음,Adjective,4,3
같음,Adjective,6,2
같음,Adjective,7,1
같음,Adjective,8,3
같음,Adjective,9,1
같음,Adjective,10,5
같이,Adverb,1,5
같이,Adverb,2,6
같이,Adverb,4,1
같이,Adverb,8,4
같이,Adverb,9,1
같이,Adverb,10,4
같이,Josa,5,1
같이,Josa,9,1
같이,Josa,10,1
같잖은,Adjective,1,2
같지,Adjective,4,1
같지,Adjective,10,1
같지가,Adjective,5,1
같지도,Adjective,1,1
같지도,Adjective,2,1
같지만,Adjective,1,2
같지만,Adjective,6,1
같지만,Adjective,8,4
같지만,Adjective,9,1
같진,Adjective,4,1
갚으려는,Verb,4,1
개,Noun,1,65
개,Noun,2,11
개,Noun,3,2
개,Noun,4,5
개,Noun,5,1
개,Noun,6,6
개,Noun,8,1
개,Noun,9,2
개,Noun,10,6
개,Suffix,1,4
개,Suffix,2,2
개강,Noun,10,1
개과천선,Noun,1,2
개국,Noun,2,1
개그,Noun,1,2
개그,Noun,2,2
개그,Noun,5,1
개극혐,Noun,1,1
개까,Verb,1,1
개꿀,Noun,10,1
개꿀잼,Noun,9,1
개꿀잼,Noun,10,2
개념,Noun,1,1
개노답,Verb,1,1
개는,Verb,1,1
개도,Noun,1,2
개도,Noun,2,3
개돼지,Noun,1,7
개돼지,Noun,2,2
개돼지,Noun,6,1
개떡,Noun,8,1
개똥,Noun,1,4
개똥,Noun,2,1
개똥임,Noun,1,1
개망,Noun,1,1
개망작,Noun,1,6
개멋,Noun,10,2
개못,Verb,1,1
개못하더라,Verb,2,1
개무시,Noun,1,1
개미,Noun,4,1
개밥,Noun,4,1
개별,Noun,1,3
개별,Noun,2,1
개봉,Noun,1,6
개봉,Noun,2,9
개봉,Noun,4,3
개봉,Noun,5,1
개봉,Noun,6,2
개봉,Noun,8,4
개봉,Noun,9,1
개봉,Noun,10,2
개뿔,Noun,1,1
개뿔,Noun,2,1
개살구,Noun,4,1
개선,Noun,10,1
개성,Noun,5,1
개성,Noun,6,1
개쓴레기,Noun,1,1
개연,Noun,1,42
개연,Noun,2,20
개연,Noun,3,2
개연,Noun,4,9
개연,Noun,5,6
개연,Noun,6,3
개연,Noun,7,2
개연,Noun,8,4
개연,Noun,10,9
개월,Noun,6,1
개인,Noun,1,8
개인,Noun,4,1
개인,Noun,5,1
개인,Noun,7,2
개인,Noun,8,5
개인,Noun,9,1
개인,Noun,10,8
개입,Noun,2,2
개입,Noun,6,1
개입,Noun,10,2
개쩜,Noun,10,1
개찌끄레기,Noun,1,1
개취,Noun,2,1
개콘,Noun,1,1
개콘,Noun,3,1
개토,Noun,1,1
개판,Noun,1,4
개판,Noun,4,1
개화,Noun,1,1
개화,Noun,2,1
갠,Noun,2,1
갠,Noun,6,1
갠,Noun,9,1
갠,Noun,10,1
갬,Verb,1,1
갬,Verb,6,1
갬,Verb,8,1
갬,Verb,9,1
갵,Noun,9,3
갸날프,Noun,4,1
걍,Adverb,1,17
걍,Adverb,2,9
걍,Adverb,4,3
걍,Adverb,5,3
걍,Adverb,6,1
걍,Adverb,8,1
걍,Adverb,9,2
걍,Adverb,10,1
걔,Modifier,1,1
거,Noun,1,82
거,Noun,2,26
거,Noun,3,3
거,Noun,4,5
거,Noun,5,4
거,Noun,6,3
거,Noun,7,2
거,Noun,8,9
거,Noun,9,6
거,Noun,10,11
거고,Eomi,9,1
거구,Noun,2,1
거금,Noun,2,1
거기,Noun,1,10
거기,Noun,5,2
거기,Noun,8,2
거나,Noun,1,7
거나,Noun,2,2
거나,Noun,7,1
거대,Noun,1,1
거대하고,Adjective,7,1
거대한,Adjective,4,1
거대한,Adjective,7,1
거도,Noun,1,1
거든,Verb,1,1
거듭,Noun,7,1
거르,Noun,1,5
거르고,Noun,1,2
거르기,Noun,1,1
거르세,Noun,1,2
거르셔,Noun,1,1
거르자,Noun,1,2
거른다,Noun,1,3
거른다,Noun,2,1
거리,Noun,1,3
거리,Noun,2,2
거리,Noun,3,1
거리,Noun,8,2
거리,Noun,9,1
거리,Noun,10,2
거만,Noun,2,2
거만,Noun,5,1
거볼,Noun,1,2
거부,Noun,1,3
거세,Noun,1,1
거슬렸다,Verb,10,1
거슬렸어요,Verb,6,1
거슬리긴,Verb,6,1
거슬린다고,Verb,1,1
거실,Noun,2,1
거야,Eomi,4,2
거왜,Noun,1,1
거울,Noun,4,1
거의,Noun,1,6
거의,Noun,2,1
거의,Noun,4,1
거의,Noun,5,2
거의,Noun,7,1
거임,Noun,1,2
거임,Noun,9,1
거저,Noun,10,1
거주,Noun,2,1
거중,Noun,3,1
거지,Noun,1,5
거지,Noun,2,3
거지,Noun,4,1
거지,Noun,10,1
거짓,Noun,1,1
거짓,Noun,2,1
거짓,Noun,10,1
거짓말,Noun,1,4
거짓말,Noun,6,1
거짓말,Noun,8,1
거치,Noun,7,1
거품,Noun,2,1
걱정,Noun,1,1
걱정,Noun,7,2
걱정,Noun,8,12
걱정,Noun,9,16
걱정,Noun,10,9
건,Noun,1,13
건,Noun,2,4
건,Noun,3,4
건,Noun,4,2
건,Noun,6,2
건,Noun,7,2
건,Noun,8,2
건,Noun,9,3
건,Noun,10,3
건가,Noun,1,17
건가,Noun,2,1
건가,Noun,4,1
건가,Noun,5,1
건가,Noun,10,1
건너,Noun,2,1
건너,Noun,3,1
건데,Eomi,1,1
건드려도,Verb,5,1
건드려서,Verb,1,1
건드릴만,Verb,2,1
건물,Noun,2,1
건물,Noun,5,1
건방지기까지,Adjective,2,1
건아,Noun,1,2
건아,Noun,4,1
건졌,Verb,6,1
건졌다,Verb,10,1
건지,Verb,1,8
건지,Verb,2,3
건지,Verb,4,2
건지,Verb,5,1
건지,Verb,7,1
건지도,Verb,3,1
건질,Verb,1,1
건질게,Verb,1,1
건축물,Noun,2,1
걷어,Verb,1,1
걷어,Verb,2,1
걷어내고,Verb,1,1
걷어내고,Verb,2,1
걸,Noun,1,83
걸,Noun,2,12
걸,Noun,3,4
걸,Noun,4,3
걸,Noun,5,3
걸,Noun,6,3
걸,Noun,7,1
걸,Noun,8,5
걸,Noun,9,1
걸,Noun,10,2
걸고,Verb,1,3
걸고,Verb,3,1
걸고,Verb,10,1
걸까,Verb,1,3
걸까,Verb,2,1
걸까,Verb,4,1
걸까,Verb,10,1
걸던가,Verb,1,1
걸또,Noun,1,1
걸러,Verb,1,4
걸러,Verb,2,1
걸레,Noun,2,1
걸렸거나,Verb,1,1
걸리겠죠,Verb,1,1
걸릴,Verb,1,1
걸릴,Verb,4,1
걸볼,Noun,1,1
걸스,Noun,1,1
걸스,Noun,5,1
걸어도,Verb,1,1
걸왜,Noun,1,1
걸왜,Noun,2,1
걸왜봄,Noun,1,2
걸이,Noun,1,2
걸이,Noun,6,1
걸작,Noun,2,1
검,Noun,1,2
검,Noun,9,1
검객,Noun,1,1
검색,Noun,1,4
검색,Noun,10,1
검술,Noun,1,1
검술,Noun,9,1
검열,Noun,1,4
검열,Noun,2,1
검열,Noun,6,1
검은,Adjective,1,2
검은,Adjective,10,1
겁나,Verb,1,2
겁나,Verb,2,2
겁나,Verb,4,2
겁나,Verb,10,1
겁나게,Verb,1,1
겁니다,Verb,1,3
겁니다,Verb,2,1
겁니다,Verb,6,1
것,Noun,1,78
것,Noun,2,27
것,Noun,3,5
것,Noun,4,20
것,Noun,5,7
것,Noun,6,10
것,Noun,7,9
것,Noun,8,19
것,Noun,9,11
것,Noun,10,26
것임,Noun,1,1
겉,Noun,5,1
겉도,Noun,3,1
게,Josa,1,87
게,Josa,2,38
게,Josa,3,5
게,Josa,4,5
게,Josa,5,2
게,Josa,6,6
게,Josa,7,1
게,Josa,8,9
게,Josa,9,11
게,Josa,10,10
게,Noun,1,20
게,Noun,2,9
게,Noun,3,2
게,Noun,4,4
게,Noun,5,1
게,Noun,6,1
게,Noun,8,2
게,Noun,10,5
게다,Noun,2,1
게다가,Noun,1,4
게다가,Noun,2,1
게다가,Noun,5,2
게다가,Noun,8,1
게다가,Noun,10,1
게뭐누,Noun,1,1
게왜,Noun,1,1
게임,Noun,1,3
게임,Noun,8,1
겠냐만은,Verb,1,1
겠지,Verb,1,1
겠지요,Verb,1,1
겨,Noun,1,4
겨,Noun,8,1
겨냥,Noun,1,1
겨우,Noun,1,1
겨우,Noun,6,1
겨울,Noun,1,1
겨울,Noun,6,1
겨울왕국,Noun,1,2
겨울왕국,Noun,2,1
겨지지가,Verb,1,1
겨질,Noun,1,1
격,Noun,8,1
격투,Noun,8,1
