형태소,품사,분류,카운트
~~~,Punctuation,3,1
~~~,Punctuation,4,2
~~~,Punctuation,7,1
~~~,Punctuation,8,2
~~~,Punctuation,9,6
~~~,Punctuation,10,16
~~~!,Punctuation,10,1
~~~!!,Punctuation,1,1
~~~!!!,Punctuation,10,2
~~~...,Punctuation,1,1
~~~..;,Punctuation,6,1
~~~~,Punctuation,1,17
~~~~,Punctuation,8,1
~~~~,Punctuation,9,1
~~~~,Punctuation,10,3
~~~~!!!,Punctuation,1,1
~~~~!!!!,Punctuation,1,1
~~~~!!!???,Punctuation,1,1
~~~~><><,Punctuation,10,1
~~~~?,Punctuation,1,1
¿¿¿,Foreign,10,1
×,Foreign,6,1
×,Foreign,10,1
“,Foreign,10,3
”,Foreign,10,3
‥,Foreign,10,2
…,Punctuation,6,1
…,Punctuation,8,1
…,Punctuation,9,3
…,Punctuation,10,18
….,Punctuation,8,1
….,Punctuation,9,1
….,Punctuation,10,2
…~,Punctuation,5,1
€,Foreign,1,3
≒,Foreign,4,2
■,Foreign,7,2
△,Foreign,10,1
★,Foreign,10,2
★★,Foreign,10,1
♡,Foreign,8,2
♡,Foreign,9,5
♡,Foreign,10,9
♡♡,Foreign,10,3
♡♡♡,Foreign,10,2
♥,Foreign,8,2
♥,Foreign,9,2
♥,Foreign,10,7
♥♥,Foreign,10,1
　,Foreign,6,1
。,Foreign,1,1
「,Foreign,8,1
」,Foreign,8,1
クァンジュは暴動の聖地。,Foreign,10,1
ㄱ,KoreanParticle,1,3
ㄱ,KoreanParticle,5,1
ㄱ,KoreanParticle,10,4
ㄱㄴ,KoreanParticle,1,1
ㄱㄴㅂ,KoreanParticle,8,1
ㄱㄷ,KoreanParticle,1,1
ㄱㅅ,KoreanParticle,1,1
ㄱㅅ,KoreanParticle,10,1
ㄱㅊ,KoreanParticle,9,1
ㄲㄲ,KoreanParticle,8,1
ㄳ,KoreanParticle,6,1
ㄴ,KoreanParticle,1,2
ㄴ,KoreanParticle,3,2
ㄴ,KoreanParticle,8,3
ㄴ,KoreanParticle,10,2
ㄴㄴ,KoreanParticle,1,1
ㄴㄴ,KoreanParticle,10,2
ㄴㄸㄴㄷ,KoreanParticle,1,1
ㄴㅇㅇㅇ,KoreanParticle,10,1
ㄴㅈ,KoreanParticle,1,1
ㄴㅣ,KoreanParticle,10,2
ㄷ,KoreanParticle,1,10
ㄷ,KoreanParticle,2,1
ㄷ,KoreanParticle,9,3
ㄷ,KoreanParticle,10,5
ㄷㄴ,KoreanParticle,10,1
ㄷㄷ,KoreanParticle,1,1
ㄷㄷ,KoreanParticle,8,3
ㄷㄷ,KoreanParticle,9,2
ㄷㄷ,KoreanParticle,10,8
ㄷㄷㄱ,KoreanParticle,3,1
ㄷㄷㄷ,KoreanParticle,1,6
ㄷㄷㄷ,KoreanParticle,8,1
ㄷㄷㄷ,KoreanParticle,10,2
ㄷㄷㄷㄷ,KoreanParticle,1,2
ㄸㅐ,KoreanParticle,1,1
ㄹ,KoreanParticle,1,1
ㄹ,KoreanParticle,7,2
ㄹ,KoreanParticle,9,1
ㄹ,KoreanParticle,10,2
ㄹㅇ,KoreanParticle,1,1
ㄹㅇ,KoreanParticle,9,2
ㄹㅇ,KoreanParticle,10,13
ㄹㅉ,KoreanParticle,2,1
ㅁ,KoreanParticle,1,1
ㅁ,KoreanParticle,3,1
ㅁ,KoreanParticle,9,1
ㅁㅊ,KoreanParticle,1,1
ㅁㅊㅁㅊ,KoreanParticle,10,1
ㅂ,KoreanParticle,1,3
ㅂ,KoreanParticle,8,2
ㅂ,KoreanParticle,10,2
ㅂㄷㅂㄷ,KoreanParticle,1,1
ㅂㄷㅂㄷ,KoreanParticle,10,9
ㅂㄹ,KoreanParticle,1,1
ㅂㄹ,KoreanParticle,10,1
ㅂㄹㅂㄹ,KoreanParticle,1,2
ㅂㅂ,KoreanParticle,1,2
ㅂㅅ,KoreanParticle,1,1
ㅂㅅ,KoreanParticle,5,1
ㅂㅅ,KoreanParticle,10,3
ㅂㅇ,KoreanParticle,1,1
ㅂㅐ,KoreanParticle,10,1
ㅃ,KoreanParticle,1,1
ㅅ,KoreanParticle,1,7
ㅅ,KoreanParticle,2,1
ㅅ,KoreanParticle,8,1
ㅅ,KoreanParticle,10,8
ㅅㄱ,KoreanParticle,1,2
ㅅㄱ,KoreanParticle,10,1
ㅅㄱㄱ,KoreanParticle,1,2
ㅅㄲ,KoreanParticle,1,1
ㅅㄹㄱ,KoreanParticle,1,1
ㅅㅂ,KoreanParticle,1,7
ㅅㅂ,KoreanParticle,9,1
ㅅㅂ,KoreanParticle,10,2
ㅅㅅ,KoreanParticle,1,1
ㅅㅅ,KoreanParticle,10,1
ㅅㅇ,KoreanParticle,8,1
ㅅㅋ,KoreanParticle,1,1
ㅅㅐㄲㅣ,KoreanParticle,7,1
ㅅㅞ,KoreanParticle,1,1
ㅆ,KoreanParticle,1,1
ㅆ,KoreanParticle,10,2
ㅆㄲ,KoreanParticle,1,1
ㅆㄹㄱ,KoreanParticle,1,12
ㅆㅎㅌㅊ,KoreanParticle,1,1
ㅇ,KoreanParticle,1,10
ㅇ,KoreanParticle,3,1
ㅇ,KoreanParticle,6,1
ㅇ,KoreanParticle,7,2
ㅇ,KoreanParticle,8,2
ㅇ,KoreanParticle,10,10
ㅇㄱㄹㅇ,KoreanParticle,1,1
ㅇㅂ,KoreanParticle,1,3
ㅇㅅㅇ,KoreanParticle,1,1
ㅇㅅㅇ,KoreanParticle,3,1
ㅇㅅㅇ,KoreanParticle,10,1
ㅇㅇ,KoreanParticle,1,4
ㅇㅇ,KoreanParticle,6,1
ㅇㅇ,KoreanParticle,7,1
ㅇㅇ,KoreanParticle,8,1
ㅇㅇ,KoreanParticle,9,1
ㅇㅇ,KoreanParticle,10,11
ㅇㅇㅂㅂ,KoreanParticle,1,1
ㅇㅇㅇ,KoreanParticle,1,1
ㅇㅇㅇㅇ,KoreanParticle,1,1
ㅇㅇㅋ,KoreanParticle,7,1
ㅇㅈ,KoreanParticle,1,1
ㅇㅈㄹ,KoreanParticle,10,1
ㅇㅎㄴ,KoreanParticle,10,1
ㅇㅎㅈ,KoreanParticle,10,1
ㅇㅣ,KoreanParticle,1,1
ㅈ,KoreanParticle,1,6
ㅈ,KoreanParticle,2,1
ㅈ,KoreanParticle,3,1
ㅈ,KoreanParticle,4,1
ㅈ,KoreanParticle,8,1
ㅈ,KoreanParticle,9,1
ㅈ,KoreanParticle,10,4
ㅈㄴ,KoreanParticle,1,2
ㅈㄴ,KoreanParticle,4,1
ㅈㄴ,KoreanParticle,6,1
ㅈㄴ,KoreanParticle,7,1
ㅈㄴ,KoreanParticle,8,2
ㅈㄴ,KoreanParticle,10,6
ㅈㄴㅈㅇ,KoreanParticle,8,1
ㅈㄷ,KoreanParticle,6,1
ㅈㄹ,KoreanParticle,1,1
ㅈㄹ,KoreanParticle,7,1
ㅈㄹ,KoreanParticle,9,1
ㅈㄹ,KoreanParticle,10,3
ㅈㅂ,KoreanParticle,1,1
ㅈㅈ,KoreanParticle,1,1
ㅈㅔ,KoreanParticle,7,1
ㅉ,KoreanParticle,1,15
ㅉ,KoreanParticle,10,5
ㅉㅉ,KoreanParticle,1,47
ㅉㅉ,KoreanParticle,2,1
ㅉㅉ,KoreanParticle,5,2
ㅉㅉ,KoreanParticle,7,1
ㅉㅉ,KoreanParticle,8,2
ㅉㅉ,KoreanParticle,9,4
ㅉㅉ,KoreanParticle,10,12
ㅉㅉㅈ,KoreanParticle,10,1
ㅉㅉㅉ,KoreanParticle,1,23
ㅉㅉㅉ,KoreanParticle,2,1
ㅉㅉㅉ,KoreanParticle,10,1
ㅉㅉㅉㅉ,KoreanParticle,1,3
ㅉㅉㅉㅉ,KoreanParticle,8,1
ㅉㅉㅗㅗ,KoreanParticle,1,1
ㅊㅋㅊㅋ,KoreanParticle,1,1
ㅊㅍㅍ,KoreanParticle,9,1
ㅋ,KoreanParticle,1,68
ㅋ,KoreanParticle,2,5
ㅋ,KoreanParticle,3,3
ㅋ,KoreanParticle,4,1
ㅋ,KoreanParticle,5,2
ㅋ,KoreanParticle,6,5
ㅋ,KoreanParticle,7,4
ㅋ,KoreanParticle,8,20
ㅋ,KoreanParticle,9,19
ㅋ,KoreanParticle,10,80
ㅋㄲㅋ,KoreanParticle,10,1
ㅋㄷ,KoreanParticle,10,1
ㅋㅈㅋ,KoreanParticle,4,1
ㅋㅋ,KoreanParticle,1,98
ㅋㅋ,KoreanParticle,2,3
ㅋㅋ,KoreanParticle,3,4
ㅋㅋ,KoreanParticle,4,2
ㅋㅋ,KoreanParticle,5,4
ㅋㅋ,KoreanParticle,6,4
ㅋㅋ,KoreanParticle,7,19
ㅋㅋ,KoreanParticle,8,38
ㅋㅋ,KoreanParticle,9,36
ㅋㅋ,KoreanParticle,10,247
ㅋㅋㄱㅋ,KoreanParticle,10,1
ㅋㅋㄲㄱ,KoreanParticle,6,1
ㅋㅋㅅㅅ,KoreanParticle,9,1
ㅋㅋㅋ,KoreanParticle,1,75
ㅋㅋㅋ,KoreanParticle,2,1
ㅋㅋㅋ,KoreanParticle,3,3
ㅋㅋㅋ,KoreanParticle,4,2
ㅋㅋㅋ,KoreanParticle,5,2
ㅋㅋㅋ,KoreanParticle,6,7
ㅋㅋㅋ,KoreanParticle,7,5
ㅋㅋㅋ,KoreanParticle,8,19
ㅋㅋㅋ,KoreanParticle,9,26
ㅋㅋㅋ,KoreanParticle,10,121
ㅋㅋㅋㄱ,KoreanParticle,10,1
ㅋㅋㅋㅋ,KoreanParticle,1,42
ㅋㅋㅋㅋ,KoreanParticle,2,1
ㅋㅋㅋㅋ,KoreanParticle,3,1
ㅋㅋㅋㅋ,KoreanParticle,4,1
ㅋㅋㅋㅋ,KoreanParticle,5,2
ㅋㅋㅋㅋ,KoreanParticle,6,2
ㅋㅋㅋㅋ,KoreanParticle,7,3
ㅋㅋㅋㅋ,KoreanParticle,8,4
ㅋㅋㅋㅋ,KoreanParticle,9,10
ㅋㅋㅋㅋ,KoreanParticle,10,29
ㅋㅋㅠㅠ,KoreanParticle,1,1
ㅋㅋㅠㅠ,KoreanParticle,9,1
ㅋㅌㅠㅠ,KoreanParticle,10,1
ㅋㅎ,KoreanParticle,7,1
ㅋㅎ,KoreanParticle,10,1
ㅋㅎㅋㅎ,KoreanParticle,8,1
ㅌ,KoreanParticle,1,1
ㅌㅋㅋ,KoreanParticle,10,1
ㅌㅌㅌ,KoreanParticle,8,1
ㅌㅔ,KoreanParticle,8,1
ㅍ,KoreanParticle,1,1
ㅍ,KoreanParticle,10,1
ㅎ,KoreanParticle,1,10
ㅎ,KoreanParticle,3,1
ㅎ,KoreanParticle,5,1
ㅎ,KoreanParticle,6,3
ㅎ,KoreanParticle,7,5
ㅎ,KoreanParticle,8,7
ㅎ,KoreanParticle,9,12
ㅎ,KoreanParticle,10,55
ㅎㄴㅎ,KoreanParticle,10,1
ㅎㄷ,KoreanParticle,10,2
ㅎㄷㄷ,KoreanParticle,1,2
ㅎㄷㄷ,KoreanParticle,10,6
ㅎㄷㄷㄷ,KoreanParticle,10,2
ㅎㅅㅎㅡ,KoreanParticle,1,1
ㅎㅇㅎ,KoreanParticle,10,1
ㅎㅋㅎ,KoreanParticle,8,1
ㅎㅌ,KoreanParticle,2,1
ㅎㅎ,KoreanParticle,1,25
ㅎㅎ,KoreanParticle,2,1
ㅎㅎ,KoreanParticle,3,1
ㅎㅎ,KoreanParticle,4,1
ㅎㅎ,KoreanParticle,5,3
ㅎㅎ,KoreanParticle,6,3
ㅎㅎ,KoreanParticle,7,5
ㅎㅎ,KoreanParticle,8,22
ㅎㅎ,KoreanParticle,9,27
ㅎㅎ,KoreanParticle,10,98
ㅎㅎㅎ,KoreanParticle,1,12
ㅎㅎㅎ,KoreanParticle,2,1
ㅎㅎㅎ,KoreanParticle,5,1
ㅎㅎㅎ,KoreanParticle,6,1
ㅎㅎㅎ,KoreanParticle,7,2
ㅎㅎㅎ,KoreanParticle,8,4
ㅎㅎㅎ,KoreanParticle,9,2
ㅎㅎㅎ,KoreanParticle,10,17
ㅎㅎㅎㅎ,KoreanParticle,1,3
ㅎㅎㅎㅎ,KoreanParticle,6,1
ㅎㅎㅎㅎ,KoreanParticle,8,1
ㅎㅎㅎㅎ,KoreanParticle,10,1
ㅏ,KoreanParticle,1,6
ㅏ,KoreanParticle,8,2
ㅏ,KoreanParticle,10,5
ㅏㅏ,KoreanParticle,1,1
ㅏㅏㅏ,KoreanParticle,1,1
ㅏㅏㅏㅏ,KoreanParticle,1,1
ㅏㅣ,KoreanParticle,10,1
ㅐ,KoreanParticle,1,1
ㅑ,KoreanParticle,6,1
ㅓ,KoreanParticle,1,1
ㅓ,KoreanParticle,9,1
ㅓ,KoreanParticle,10,1
ㅓㅓ,KoreanParticle,10,1
ㅔ,KoreanParticle,1,1
ㅔ,KoreanParticle,10,1
ㅕ,KoreanParticle,1,1
ㅕㅕ,KoreanParticle,10,1
ㅗ,KoreanParticle,1,1
ㅗ,KoreanParticle,3,1
ㅗ,KoreanParticle,9,1
ㅗㅁㄹ,KoreanParticle,1,1
ㅗㅗ,KoreanParticle,1,1
ㅗㅗ,KoreanParticle,8,1
ㅗㅗㅗㅗ,KoreanParticle,1,1
ㅛ,KoreanParticle,1,2
ㅛ,KoreanParticle,9,1
ㅛㅗㄹ,KoreanParticle,6,1
ㅜ,KoreanParticle,1,17
ㅜ,KoreanParticle,3,1
ㅜ,KoreanParticle,6,4
ㅜ,KoreanParticle,7,2
ㅜ,KoreanParticle,8,3
ㅜ,KoreanParticle,9,4
ㅜ,KoreanParticle,10,16
ㅜㄴㅇ,KoreanParticle,6,1
ㅜㅜ,KoreanParticle,1,21
ㅜㅜ,KoreanParticle,2,1
ㅜㅜ,KoreanParticle,3,1
ㅜㅜ,KoreanParticle,4,1
ㅜㅜ,KoreanParticle,6,2
ㅜㅜ,KoreanParticle,7,1
ㅜㅜ,KoreanParticle,8,8
ㅜㅜ,KoreanParticle,9,9
ㅜㅜ,KoreanParticle,10,54
ㅜㅜㅜ,KoreanParticle,7,1
ㅜㅜㅜ,KoreanParticle,8,1
ㅜㅜㅜ,KoreanParticle,9,3
ㅜㅜㅜ,KoreanParticle,10,12
ㅜㅜㅜㅜ,KoreanParticle,1,2
ㅜㅜㅜㅜ,KoreanParticle,5,1
ㅜㅜㅜㅜ,KoreanParticle,8,1
ㅜㅜㅜㅜ,KoreanParticle,10,3
ㅜㅜㅡㅜ,KoreanParticle,10,1
ㅜㅠ,KoreanParticle,1,1
ㅜㅠ,KoreanParticle,6,1
ㅜㅠ,KoreanParticle,10,2
ㅜㅠㅜ,KoreanParticle,10,1
ㅜㅠㅜㅠ,KoreanParticle,10,1
ㅜㅡ,KoreanParticle,8,1
ㅜㅡㅜ,KoreanParticle,1,1
ㅟ,KoreanParticle,10,1
ㅠ,KoreanParticle,1,25
ㅠ,KoreanParticle,2,2
ㅠ,KoreanParticle,3,2
ㅠ,KoreanParticle,4,1
ㅠ,KoreanParticle,5,2
ㅠ,KoreanParticle,6,5
ㅠ,KoreanParticle,7,9
ㅠ,KoreanParticle,8,14
ㅠ,KoreanParticle,9,9
ㅠ,KoreanParticle,10,90
ㅠㅜ,KoreanParticle,1,1
ㅠㅜ,KoreanParticle,2,1
ㅠㅜ,KoreanParticle,3,1
ㅠㅜ,KoreanParticle,10,9
ㅠㅜㅜ,KoreanParticle,10,1
ㅠㅜㅠ,KoreanParticle,10,2
ㅠㅠ,KoreanParticle,1,36
ㅠㅠ,KoreanParticle,2,2
ㅠㅠ,KoreanParticle,3,1
ㅠㅠ,KoreanParticle,4,2
ㅠㅠ,KoreanParticle,5,2
ㅠㅠ,KoreanParticle,6,4
ㅠㅠ,KoreanParticle,7,5
ㅠㅠ,KoreanParticle,8,19
ㅠㅠ,KoreanParticle,9,22
ㅠㅠ,KoreanParticle,10,174
ㅠㅠㅋ,KoreanParticle,8,1
ㅠㅠㅍ,KoreanParticle,1,1
ㅠㅠㅍ,KoreanParticle,10,1
ㅠㅠㅜ,KoreanParticle,10,1
ㅠㅠㅠ,KoreanParticle,1,2
ㅠㅠㅠ,KoreanParticle,2,1
ㅠㅠㅠ,KoreanParticle,3,1
ㅠㅠㅠ,KoreanParticle,7,1
ㅠㅠㅠ,KoreanParticle,8,7
ㅠㅠㅠ,KoreanParticle,9,3
ㅠㅠㅠ,KoreanParticle,10,44
ㅠㅠㅠㅠ,KoreanParticle,1,2
ㅠㅠㅠㅠ,KoreanParticle,9,1
ㅠㅠㅠㅠ,KoreanParticle,10,21
ㅠㅡㅠ,KoreanParticle,10,1
ㅡ,KoreanParticle,1,18
ㅡ,KoreanParticle,5,4
ㅡ,KoreanParticle,7,1
ㅡ,KoreanParticle,8,5
ㅡ,KoreanParticle,9,5
ㅡ,KoreanParticle,10,7
ㅡㄴㄴ,KoreanParticle,1,1
ㅡㅁㅆ,KoreanParticle,3,1
ㅡㅜ,KoreanParticle,1,1
ㅡㅡ,KoreanParticle,1,37
ㅡㅡ,KoreanParticle,2,4
ㅡㅡ,KoreanParticle,3,1
ㅡㅡ,KoreanParticle,5,2
ㅡㅡ,KoreanParticle,6,2
ㅡㅡ,KoreanParticle,7,4
ㅡㅡ,KoreanParticle,8,1
ㅡㅡ,KoreanParticle,9,4
ㅡㅡ,KoreanParticle,10,10
ㅡㅡㅋ,KoreanParticle,1,2
ㅡㅡㅡㅡ,KoreanParticle,4,1
ㅢㅈ,KoreanParticle,1,1
ㅣ,KoreanParticle,1,2
ㅣ,KoreanParticle,9,1
ㅣ,KoreanParticle,10,3
ㅣㄱ,KoreanParticle,10,1
ㅣㅆ,KoreanParticle,10,1
ㆍ,Foreign,2,2
ㆍ,Foreign,3,2
ㆍ,Foreign,10,2
ㆍㆍ,Foreign,8,1
ㆍㆍㆍㆍ,Foreign,1,1
什,Foreign,1,1
日,Foreign,9,4
玩意？,Foreign,1,1
票房,Foreign,1,1
非人不傳,Foreign,1,1
가,Josa,1,662
가,Josa,2,46
가,Josa,3,36
가,Josa,4,38
가,Josa,5,62
가,Josa,6,91
가,Josa,7,114
가,Josa,8,197
가,Josa,9,214
가,Josa,10,924
가,Verb,1,17
가,Verb,2,2
가,Verb,6,1
가,Verb,7,4
가,Verb,8,2
가,Verb,10,6
가가,Noun,1,2
가가,Noun,9,1
가가,Noun,10,2
가감,Noun,6,1
가게,Noun,1,1
가게,Noun,10,3
가겠냐,Verb,1,1
가겠네,Verb,1,1
가격,Noun,10,1
가고,Verb,1,2
가고,Verb,9,1
가고,Verb,10,1
가관,Noun,1,5
가기,Noun,6,1
가기,Noun,10,1
가길,Verb,10,1
가길래,Verb,10,1
가까운,Adjective,7,1
가까운,Adjective,8,2
가까운데,Adjective,10,1
가까워질수록,Verb,10,1
가까이,Noun,1,1
가깝고,Adjective,1,1
가꾸소,Verb,10,1
가끔,Noun,1,1
가끔,Noun,5,1
가끔,Noun,10,1
가나,Noun,1,1
가나,Noun,7,1
가나다,Noun,1,1
가나다,Noun,9,1
가냐,Verb,9,1
가네,Verb,1,1
가네,Verb,7,1
가네요,Verb,2,1
가네요,Verb,10,4
가눈,Verb,10,1
가는,Verb,1,7
가는,Verb,2,1
가는,Verb,6,1
가는,Verb,8,2
가는,Verb,9,2
가는,Verb,10,27
가는건,Verb,10,2
가는게,Verb,1,1
가는게,Verb,10,1
가는구나,Verb,1,1
가는데,Verb,6,1
가는데,Verb,10,1
가는데로,Verb,1,1
가는줄,Verb,6,1
가는줄,Verb,7,3
가는줄,Verb,8,3
가는줄,Verb,9,12
가는줄,Verb,10,40
가는줄은,Verb,7,1
가는지,Verb,9,1
가는지,Verb,10,4
가늠,Noun,10,1
가능,Noun,1,3
가능,Noun,2,1
가능,Noun,9,1
가능,Noun,10,1
가능성,Noun,1,1
가능성,Noun,7,1
가능성,Noun,10,4
가능하고,Adjective,6,1
가능하구나,Adjective,9,1
가능하다,Adjective,10,1
가능하려나,Adjective,1,1
가능하였다,Adjective,6,1
가능하지만,Adjective,7,1
가능한,Adjective,1,2
가능한,Adjective,4,1
가능한,Adjective,7,2
가능한,Adjective,8,5
가능한,Adjective,9,1
가능한,Adjective,10,2
가능할거,Adjective,10,1
가능했다,Adjective,7,1
가능했습니다,Adjective,10,1
가니,Verb,10,1
가다,Verb,8,1
가다가,Noun,1,2
가다가,Noun,6,1
가다니,Verb,5,1
가댜안하고봣는데,Noun,10,1
가더,Verb,8,1
가더군요,Verb,6,1
가더우,Verb,1,1
가던,Verb,1,1
가던가,Verb,1,1
가던지,Verb,10,1
가도,Noun,1,2
가도,Noun,7,1
가도,Noun,8,1
가두어야,Verb,10,1
가득,Noun,1,5
가득,Noun,6,1
가득,Noun,9,1
가득,Noun,10,2
가득하고,Adjective,5,1
가득한,Adjective,1,3
가득한,Adjective,6,1
가득한,Adjective,10,1
가득한것이,Adjective,3,1
가득한데,Adjective,4,1
가득했던,Adjective,10,1
가든,Noun,1,1
가든다,Verb,10,1
가뜩이나,Noun,1,1
가라,Noun,1,1
가라,Noun,10,3
가라,Verb,1,4
가라네요,Verb,10,1
가라앉는다,Verb,10,1
가랑이,Noun,7,1
가래침,Noun,1,1
가량,Noun,10,1
가려,Verb,1,1
가려,Verb,6,1
가려,Verb,10,1
가려가면서,Verb,3,1
가려고,Verb,1,2
가려고,Verb,10,1
가려구요,Verb,1,1
가려구요,Verb,10,1
가려진,Noun,10,1
가로등,Noun,10,1
가루지기,Noun,1,1
가를,Verb,1,1
가리고,Verb,1,1
가리고,Verb,10,1
가리는,Verb,8,1
가리는구나,Verb,7,1
가리면서,Verb,10,1
가리자,Verb,1,1
가릴건,Verb,1,1
가릴게,Verb,10,1
가만,Adverb,10,3
가만히,Adverb,1,2
가만히,Adverb,4,1
가만히,Adverb,9,1
가만히,Adverb,10,1
가며,Verb,10,2
가면,Noun,1,3
가면,Noun,2,1
가면,Noun,4,1
가면,Noun,10,1
가모,Noun,10,1
가뭄,Noun,10,1
가미,Noun,3,1
가미,Noun,8,1
가미,Noun,10,1
가버리는,Verb,10,1
가벼,Adjective,3,1
가벼운,Adjective,1,2
가벼운,Adjective,10,1
가벼운듯,Adjective,7,1
가벼운듯,Adjective,10,1
가벼워,Adjective,8,1
가볍게,Adjective,1,1
가볍게,Adjective,7,1
가볍게,Adjective,8,1
가볍게,Adjective,10,5
가볍고,Adjective,1,1
가볍고,Adjective,10,1
가볍지,Adjective,9,1
가볍지,Adjective,10,2
가볍지만,Adjective,10,1
가보,Noun,1,1
가보,Noun,10,1
가보기엔,Verb,9,1
가보네,Verb,1,2
가보네,Verb,9,1
가보네,Verb,10,1
가보세요,Verb,1,1
가보시길,Verb,1,1
가본,Verb,7,2
가본,Verb,10,1
가볼라,Verb,1,1
가봄,Verb,7,1
가봐도,Verb,9,1
가봐요,Verb,3,1
가봤더니,Verb,1,1
가비지,Noun,1,1
가뿐했을거,Adjective,10,1
가뿐히,Adjective,10,1
가사,Noun,4,1
가상하나,Adjective,6,1
가서,Verb,1,9
가서,Verb,2,1
가서,Verb,5,1
가서,Verb,7,1
가서,Verb,8,4
가서,Verb,10,13
가서는,Verb,1,1
가선,Noun,6,1
가선,Noun,10,1
가세,Noun,1,1
가세,Noun,10,2
가수,Noun,9,1
가수,Noun,10,9
가수였나싶을,Verb,10,1
가수였다는걸,Verb,9,1
가슴,Noun,8,4
가슴,Noun,9,3
가슴,Noun,10,25
가시,Noun,10,3
가시게,Verb,6,1
가시길,Verb,1,1
가시는,Verb,7,1
가시는,Verb,10,1
가시오,Verb,1,1
가시질,Verb,10,4
가식,Noun,1,1
가심,Verb,1,1
가안,Noun,1,1
가안,Noun,10,1
가야,Noun,1,2
가야,Noun,10,1
가야겠다,Verb,10,1
가오,Noun,1,4
가오,Noun,4,1
가오,Noun,7,1
가오,Noun,8,1
가오,Noun,10,1
가왜,Noun,10,1
가요,Noun,1,7
가요,Noun,8,1
가요,Noun,10,6
가운데,Noun,6,1
가운데,Noun,8,1
가운데,Noun,9,2
가운데,Noun,10,1
가을,Noun,10,1
가자,Verb,1,1
가자,Verb,10,3
가자고,Verb,10,1
가잔,Noun,10,1
가장,Noun,1,9
가장,Noun,4,1
가장,Noun,5,3
가장,Noun,6,1
가장,Noun,8,4
가장,Noun,9,11
가장,Noun,10,65
가정,Noun,1,1
가져,Verb,10,1
가져다,Verb,1,2
가져다,Verb,8,1
가져다이어,Verb,1,1
가져라,Verb,1,1
가져오긴,Verb,7,1
가져온듯,Verb,1,1
가져와,Verb,1,1
가져와서,Verb,1,1
가져왔는지,Verb,1,1
가졌는데,Verb,1,1
가졌다,Verb,10,1
가족,Noun,1,2
가족,Noun,10,3
가주,Noun,1,1
가준,Verb,5,1
가지,Noun,1,19
가지,Noun,5,2
가지,Noun,6,1
가지,Noun,7,3
가지,Noun,8,3
가지,Noun,9,2
가지,Noun,10,9
가지가지,Noun,1,1
가지가지,Noun,10,1
가지고있는,Verb,1,1
가지고있지,Verb,1,1
가지는,Verb,1,1
가지마,Verb,10,1
가지세요,Verb,1,1
가지세요,Verb,8,1
가지셨더라구요,Verb,1,1
가진,Verb,1,26
가진,Verb,2,3
가진,Verb,10,7
가질,Verb,10,1
가질만,Verb,1,1
가짜,Noun,1,1
가차,Noun,1,1
가축,Noun,10,1
가치,Noun,1,23
가치,Noun,6,1
가치,Noun,8,2
가치,Noun,9,2
가치,Noun,10,5
가치가있는지,Verb,1,1
가치관,Noun,1,13
가치관,Noun,5,1
가치관,Noun,10,2
가치있을듯,Verb,1,1
가타,Noun,10,1
가터,Noun,1,1
가판,Noun,10,1
가하는,Verb,10,2
가하면,Verb,8,1
가하면,Verb,10,1
가한,Verb,1,1
가했더니,Verb,8,1
가했음,Verb,7,1
가혹한,Adjective,10,1
가희,Noun,1,1
가희,Noun,10,1
가히,Adverb,5,1
가히,Adverb,8,1
가히,Adverb,9,1
가히,Adverb,10,1
각,Modifier,6,1
각,Modifier,10,3
각,Noun,1,2
각,Noun,9,1
각,Noun,10,1
각각,Noun,9,2
각각,Noun,10,3
각계,Noun,10,1
각도,Noun,1,1
각도,Noun,10,1
각막,Noun,1,1
각본,Noun,1,3
각본,Noun,2,1
각본,Noun,4,2
각본,Noun,6,1
각본,Noun,7,2
각본,Noun,8,3
각본,Noun,9,2
각본,Noun,10,5
각색,Noun,3,1
각색,Noun,10,1
각성,Noun,10,1
각오,Noun,1,1
각인,Noun,10,2
각자,Noun,10,1
각종,Noun,1,2
각종,Noun,4,1
각종,Noun,5,1
각하,Noun,10,1
간,Foreign,1,1
간,Foreign,7,1
간,Foreign,8,1
간,Noun,1,4
간,Noun,3,1
간,Noun,4,1
간,Noun,5,1
간,Noun,8,1
간,Noun,9,3
간,Noun,10,15
간,Suffix,1,8
간,Suffix,4,1
간,Suffix,8,7
간,Suffix,9,2
간,Suffix,10,14
간간히,Adverb,8,1
간간히,Adverb,10,1
간거,Verb,1,1
간거,Verb,10,1
간건데,Verb,10,2
간곡히,Adverb,1,1
간나,Noun,1,1
간나,Noun,8,2
간다,Noun,1,7
간다,Noun,4,1
간다,Noun,5,2
간다,Noun,6,1
간다,Noun,8,1
간다,Noun,10,12
간단하게,Adjective,4,1
간단한,Adjective,10,1
간단함,Adjective,8,1
간략히,Adjective,4,1
간만,Noun,1,6
간만,Noun,4,1
간만,Noun,8,9
간만,Noun,9,12
간만,Noun,10,70
간바레,Noun,9,1
간신히,Adverb,1,1
간심업,Noun,2,1
간의,Noun,6,1
간의,Noun,8,2
간의,Noun,9,2
간의,Noun,10,5
간절,Noun,10,1
간절함과,Adjective,10,1
간절히,Adjective,1,1
간절히,Adjective,9,2
간주,Noun,1,1
간지,Noun,8,1
간지,Noun,9,1
간지,Noun,10,4
